Cast_Count,Station_ID,Datetime,Depth_m,T_degC,Salinity,SigmaTheta
30396,090.0 070.0,2003-10-25 05:31:00,438,6.21,34.185,26.887
30396,090.0 070.0,2003-10-25 05:31:00,500,5.85,34.247,26.982
30396,090.0 070.0,2003-10-25 05:31:00,511,5.79,34.258,26.998
30462,090.0 070.0,2004-01-10 18:01:00,0,16.29,33.04,24.17
30462,090.0 070.0,2004-01-10 18:01:00,3,16.29,33.045,24.179
30462,090.0 070.0,2004-01-10 18:01:00,10,16.28,33.045,24.182
30462,090.0 070.0,2004-01-10 18:01:00,12,16.28,33.045,24.182
30462,090.0 070.0,2004-01-10 18:01:00,20,16.29,33.046,24.181
30462,090.0 070.0,2004-01-10 18:01:00,23,16.29,33.046,24.181
30462,090.0 070.0,2004-01-10 18:01:00,30,16.29,33.046,24.181
30462,090.0 070.0,2004-01-10 18:01:00,36,16.29,33.045,24.181
30462,090.0 070.0,2004-01-10 18:01:00,50,16.29,33.046,24.182
30462,090.0 070.0,2004-01-10 18:01:00,62,16.29,33.047,24.183
30462,090.0 070.0,2004-01-10 18:01:00,73,16.28,33.044,24.183
30462,090.0 070.0,2004-01-10 18:01:00,75,16.28,33.045,24.184
30462,090.0 070.0,2004-01-10 18:01:00,86,16.26,33.051,24.194
30462,090.0 070.0,2004-01-10 18:01:00,97,14.94,33.019,24.462
30462,090.0 070.0,2004-01-10 18:01:00,100,14.71,33.041,24.528
30462,090.0 070.0,2004-01-10 18:01:00,107,14.15,33.086,24.681
30462,090.0 070.0,2004-01-10 18:01:00,118,12.73,33.03,24.924
30462,090.0 070.0,2004-01-10 18:01:00,125,12.19,33.029,25.026
30462,090.0 070.0,2004-01-10 18:01:00,129,11.94,33.037,25.08
30462,090.0 070.0,2004-01-10 18:01:00,139,11.17,33.076,25.251
30462,090.0 070.0,2004-01-10 18:01:00,150,10.35,33.194,25.486
30462,090.0 070.0,2004-01-10 18:01:00,163,9.57,33.371,25.755
30462,090.0 070.0,2004-01-10 18:01:00,195,9.05,33.732,26.121
30462,090.0 070.0,2004-01-10 18:01:00,200,9.0,33.771,26.16
30462,090.0 070.0,2004-01-10 18:01:00,229,8.72,33.933,26.331
30462,090.0 070.0,2004-01-10 18:01:00,250,8.5,33.999,26.417
30462,090.0 070.0,2004-01-10 18:01:00,269,8.28,34.035,26.479
30462,090.0 070.0,2004-01-10 18:01:00,300,7.91,34.072,26.563
30462,090.0 070.0,2004-01-10 18:01:00,320,7.65,34.085,26.611
30462,090.0 070.0,2004-01-10 18:01:00,378,6.85,34.107,26.741
30462,090.0 070.0,2004-01-10 18:01:00,400,6.71,34.123,26.772
30462,090.0 070.0,2004-01-10 18:01:00,438,6.5,34.15,26.822
30462,090.0 070.0,2004-01-10 18:01:00,500,5.9,34.175,26.919
30462,090.0 070.0,2004-01-10 18:01:00,512,5.78,34.181,26.938
30529,090.0 070.0,2004-03-28 07:05:00,0,14.68,32.92,24.44
30529,090.0 070.0,2004-03-28 07:05:00,2,14.68,32.924,24.441
30529,090.0 070.0,2004-03-28 07:05:00,10,14.68,32.924,24.442
30529,090.0 070.0,2004-03-28 07:05:00,15,14.68,32.924,24.442
30529,090.0 070.0,2004-03-28 07:05:00,20,14.68,32.924,24.442
30529,090.0 070.0,2004-03-28 07:05:00,30,14.68,32.925,24.443
30529,090.0 070.0,2004-03-28 07:05:00,31,14.68,32.925,24.443
30529,090.0 070.0,2004-03-28 07:05:00,46,14.68,32.924,24.443
30529,090.0 070.0,2004-03-28 07:05:00,50,14.6,32.927,24.462
30529,090.0 070.0,2004-03-28 07:05:00,54,14.44,32.932,24.5
30529,090.0 070.0,2004-03-28 07:05:00,66,13.12,32.97,24.799
30529,090.0 070.0,2004-03-28 07:05:00,75,12.82,33.006,24.886
30529,090.0 070.0,2004-03-28 07:05:00,86,11.9,33.029,25.08
30529,090.0 070.0,2004-03-28 07:05:00,94,11.3,33.057,25.212
30529,090.0 070.0,2004-03-28 07:05:00,100,10.68,33.105,25.359
30529,090.0 070.0,2004-03-28 07:05:00,108,9.92,33.191,25.555
30529,090.0 070.0,2004-03-28 07:05:00,124,9.36,33.372,25.789
30529,090.0 070.0,2004-03-28 07:05:00,125,9.34,33.385,25.802
30529,090.0 070.0,2004-03-28 07:05:00,146,9.08,33.635,26.039
30529,090.0 070.0,2004-03-28 07:05:00,150,9.04,33.672,26.075
30529,090.0 070.0,2004-03-28 07:05:00,169,8.87,33.814,26.213
30529,090.0 070.0,2004-03-28 07:05:00,200,8.6,33.965,26.374
30529,090.0 070.0,2004-03-28 07:05:00,230,8.38,34.02,26.451
30529,090.0 070.0,2004-03-28 07:05:00,250,8.03,34.03,26.512
30529,090.0 070.0,2004-03-28 07:05:00,269,7.68,34.034,26.566
30529,090.0 070.0,2004-03-28 07:05:00,300,7.37,34.059,26.63
30529,090.0 070.0,2004-03-28 07:05:00,318,7.23,34.074,26.662
30529,090.0 070.0,2004-03-28 07:05:00,378,6.53,34.112,26.787
30529,090.0 070.0,2004-03-28 07:05:00,400,6.34,34.132,26.828
30529,090.0 070.0,2004-03-28 07:05:00,438,6.07,34.168,26.891
30529,090.0 070.0,2004-03-28 07:05:00,500,5.8,34.208,26.957
30529,090.0 070.0,2004-03-28 07:05:00,513,5.74,34.217,26.972
30626,090.0 070.0,2004-07-17 17:35:00,0,17.11,32.96,23.93
30626,090.0 070.0,2004-07-17 17:35:00,2,17.11,32.967,23.93
30626,090.0 070.0,2004-07-17 17:35:00,10,16.98,32.97,23.963
30626,090.0 070.0,2004-07-17 17:35:00,14,16.91,32.972,23.981
30626,090.0 070.0,2004-07-17 17:35:00,20,16.66,33.027,24.081
30626,090.0 070.0,2004-07-17 17:35:00,30,15.84,33.118,24.338
30626,090.0 070.0,2004-07-17 17:35:00,31,15.73,33.127,24.37
30626,090.0 070.0,2004-07-17 17:35:00,45,13.4,33.155,24.886
30626,090.0 070.0,2004-07-17 17:35:00,50,13.02,33.177,24.979
30626,090.0 070.0,2004-07-17 17:35:00,52,12.85,33.186,25.019
30626,090.0 070.0,2004-07-17 17:35:00,58,11.83,33.018,25.084
30626,090.0 070.0,2004-07-17 17:35:00,67,11.08,33.082,25.27
30626,090.0 070.0,2004-07-17 17:35:00,75,10.56,33.171,25.431
30626,090.0 070.0,2004-07-17 17:35:00,76,10.51,33.182,25.448
30626,090.0 070.0,2004-07-17 17:35:00,84,10.2,33.231,25.539
30626,090.0 070.0,2004-07-17 17:35:00,95,9.76,33.358,25.712
30626,090.0 070.0,2004-07-17 17:35:00,100,9.6,33.423,25.789
30626,090.0 070.0,2004-07-17 17:35:00,110,9.35,33.538,25.92
30626,090.0 070.0,2004-07-17 17:35:00,124,9.19,33.623,26.012
30626,090.0 070.0,2004-07-17 17:35:00,125,9.17,33.635,26.025
30626,090.0 070.0,2004-07-17 17:35:00,144,8.89,33.863,26.248
30626,090.0 070.0,2004-07-17 17:35:00,150,8.83,33.905,26.29
30626,090.0 070.0,2004-07-17 17:35:00,169,8.68,33.99,26.38
30626,090.0 070.0,2004-07-17 17:35:00,199,8.32,34.058,26.489
30626,090.0 070.0,2004-07-17 17:35:00,200,8.3,34.059,26.493
30626,090.0 070.0,2004-07-17 17:35:00,228,7.88,34.075,26.569
30626,090.0 070.0,2004-07-17 17:35:00,250,7.63,34.088,26.615
30626,090.0 070.0,2004-07-17 17:35:00,268,7.45,34.099,26.65
30626,090.0 070.0,2004-07-17 17:35:00,300,7.14,34.115,26.706
30626,090.0 070.0,2004-07-17 17:35:00,318,7.01,34.131,26.737
30626,090.0 070.0,2004-07-17 17:35:00,378,7.06,34.257,26.83
30626,090.0 070.0,2004-07-17 17:35:00,400,6.9,34.283,26.873
30626,090.0 070.0,2004-07-17 17:35:00,437,6.53,34.314,26.947
30626,090.0 070.0,2004-07-17 17:35:00,500,5.96,34.346,27.047
30626,090.0 070.0,2004-07-17 17:35:00,515,5.83,34.354,27.069
30700,090.0 070.0,2004-11-08 07:40:00,0,17.71,33.18,23.95
30700,090.0 070.0,2004-11-08 07:40:00,2,17.71,33.189,23.957
30700,090.0 070.0,2004-11-08 07:40:00,10,17.71,33.19,23.958
30700,090.0 070.0,2004-11-08 07:40:00,15,17.71,33.191,23.959
30700,090.0 070.0,2004-11-08 07:40:00,20,17.69,33.191,23.964
30700,090.0 070.0,2004-11-08 07:40:00,30,17.66,33.19,23.971
30700,090.0 070.0,2004-11-08 07:40:00,45,13.5,32.865,24.642
30700,090.0 070.0,2004-11-08 07:40:00,50,13.06,32.878,24.74
30700,090.0 070.0,2004-11-08 07:40:00,55,12.81,32.902,24.807
30700,090.0 070.0,2004-11-08 07:40:00,55,12.85,32.903,
30700,090.0 070.0,2004-11-08 07:40:00,65,12.04,32.894,24.948
30700,090.0 070.0,2004-11-08 07:40:00,75,11.01,32.997,25.216
30700,090.0 070.0,2004-11-08 07:40:00,84,10.09,33.047,25.414
30700,090.0 070.0,2004-11-08 07:40:00,95,9.64,33.187,25.598
30700,090.0 070.0,2004-11-08 07:40:00,100,9.63,33.252,25.651
30700,090.0 070.0,2004-11-08 07:40:00,110,9.61,33.371,25.747
30700,090.0 070.0,2004-11-08 07:40:00,124,9.52,33.605,25.945
30700,090.0 070.0,2004-11-08 07:40:00,125,9.51,33.614,25.954
30700,090.0 070.0,2004-11-08 07:40:00,145,9.17,33.747,26.113
30700,090.0 070.0,2004-11-08 07:40:00,150,9.1,33.79,26.158
30700,090.0 070.0,2004-11-08 07:40:00,169,8.85,33.936,26.312
30700,090.0 070.0,2004-11-08 07:40:00,199,8.44,34.017,26.439
30700,090.0 070.0,2004-11-08 07:40:00,200,8.43,34.019,26.442
30700,090.0 070.0,2004-11-08 07:40:00,228,8.1,34.054,26.52
30700,090.0 070.0,2004-11-08 07:40:00,250,7.9,34.099,26.585
30700,090.0 070.0,2004-11-08 07:40:00,269,7.76,34.139,26.637
30700,090.0 070.0,2004-11-08 07:40:00,300,7.57,34.184,26.7
30700,090.0 070.0,2004-11-08 07:40:00,318,7.45,34.203,26.733
30700,090.0 070.0,2004-11-08 07:40:00,378,6.78,34.229,26.846
30700,090.0 070.0,2004-11-08 07:40:00,400,6.59,34.237,26.878
30700,090.0 070.0,2004-11-08 07:40:00,438,6.34,34.255,26.926
30700,090.0 070.0,2004-11-08 07:40:00,500,6.1,34.306,26.997
30700,090.0 070.0,2004-11-08 07:40:00,513,6.05,34.317,27.012
30775,090.0 070.0,2005-01-09 11:09:00,0,14.79,33.007,24.482
30775,090.0 070.0,2005-01-09 11:09:00,1,14.79,33.007,24.482
30775,090.0 070.0,2005-01-09 11:09:00,10,14.78,33.01,24.487
30775,090.0 070.0,2005-01-09 11:09:00,20,14.78,33.012,24.488
30775,090.0 070.0,2005-01-09 11:09:00,30,14.77,33.023,24.499
30775,090.0 070.0,2005-01-09 11:09:00,40,14.75,33.042,24.519
30775,090.0 070.0,2005-01-09 11:09:00,50,13.75,33.056,24.739
30775,090.0 070.0,2005-01-09 11:09:00,60,13.49,33.039,24.779
30775,090.0 070.0,2005-01-09 11:09:00,70,12.32,32.982,24.964
30775,090.0 070.0,2005-01-09 11:09:00,75,12.01,33.03,25.06
30775,090.0 070.0,2005-01-09 11:09:00,85,11.55,33.15,25.238
30775,090.0 070.0,2005-01-09 11:09:00,99,10.64,33.185,25.428
30775,090.0 070.0,2005-01-09 11:09:00,100,10.57,33.196,25.449
30775,090.0 070.0,2005-01-09 11:09:00,119,9.5,33.464,25.838
30775,090.0 070.0,2005-01-09 11:09:00,125,9.39,33.536,25.912
30775,090.0 070.0,2005-01-09 11:09:00,138,9.28,33.671,26.036
30775,090.0 070.0,2005-01-09 11:09:00,150,9.11,33.772,26.142
30775,090.0 070.0,2005-01-09 11:09:00,169,8.86,33.888,26.273
30775,090.0 070.0,2005-01-09 11:09:00,199,8.65,33.966,26.367
30775,090.0 070.0,2005-01-09 11:09:00,200,8.64,33.969,26.371
30775,090.0 070.0,2005-01-09 11:09:00,230,8.31,34.042,26.479
30775,090.0 070.0,2005-01-09 11:09:00,250,8.1,34.06,26.525
30775,090.0 070.0,2005-01-09 11:09:00,267,7.92,34.067,26.557
30775,090.0 070.0,2005-01-09 11:09:00,300,7.47,34.085,26.637
30775,090.0 070.0,2005-01-09 11:09:00,317,7.22,34.092,26.677
30775,090.0 070.0,2005-01-09 11:09:00,375,6.49,34.104,26.786
30775,090.0 070.0,2005-01-09 11:09:00,400,6.35,34.132,26.827
30775,090.0 070.0,2005-01-09 11:09:00,436,6.2,34.176,26.881
30775,090.0 070.0,2005-01-09 11:09:00,500,5.78,34.209,26.961
30775,090.0 070.0,2005-01-09 11:09:00,511,5.71,34.215,26.974
30850,090.0 070.0,2005-04-20 11:45:00,0,15.04,33.034,24.449
30850,090.0 070.0,2005-04-20 11:45:00,1,15.04,33.034,24.449
30850,090.0 070.0,2005-04-20 11:45:00,10,15.04,33.033,24.448
30850,090.0 070.0,2005-04-20 11:45:00,16,15.04,33.032,24.448
30850,090.0 070.0,2005-04-20 11:45:00,20,15.04,33.032,24.448
30850,090.0 070.0,2005-04-20 11:45:00,29,15.04,33.033,24.449
30850,090.0 070.0,2005-04-20 11:45:00,30,15.04,33.033,24.449
30850,090.0 070.0,2005-04-20 11:45:00,44,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,50,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,55,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,65,14.33,33.039,24.606
30850,090.0 070.0,2005-04-20 11:45:00,75,12.82,32.968,24.857
30850,090.0 070.0,2005-04-20 11:45:00,84,12.34,33.037,25.003
30850,090.0 070.0,2005-04-20 11:45:00,95,12.09,33.195,25.173
30850,090.0 070.0,2005-04-20 11:45:00,100,11.79,33.231,25.257
30850,090.0 070.0,2005-04-20 11:45:00,109,11.16,33.274,25.406
30850,090.0 070.0,2005-04-20 11:45:00,124,10.38,33.355,25.606
30850,090.0 070.0,2005-04-20 11:45:00,125,10.33,33.362,25.62
30850,090.0 070.0,2005-04-20 11:45:00,144,9.63,33.502,25.847
30850,090.0 070.0,2005-04-20 11:45:00,150,9.49,33.553,25.91
30850,090.0 070.0,2005-04-20 11:45:00,169,9.17,33.715,26.088
30850,090.0 070.0,2005-04-20 11:45:00,199,8.8,33.941,26.324
30850,090.0 070.0,2005-04-20 11:45:00,200,8.79,33.944,26.328
30850,090.0 070.0,2005-04-20 11:45:00,229,8.55,33.984,26.397
30850,090.0 070.0,2005-04-20 11:45:00,250,8.36,34.007,26.444
30850,090.0 070.0,2005-04-20 11:45:00,268,8.16,34.023,26.487
30850,090.0 070.0,2005-04-20 11:45:00,300,7.63,34.042,26.58
30850,090.0 070.0,2005-04-20 11:45:00,319,7.3,34.051,26.634
30850,090.0 070.0,2005-04-20 11:45:00,379,6.64,34.065,26.736
30850,090.0 070.0,2005-04-20 11:45:00,400,6.39,34.067,26.77
30850,090.0 070.0,2005-04-20 11:45:00,437,5.98,34.08,26.833
30850,090.0 070.0,2005-04-20 11:45:00,500,5.6,34.151,26.937
30850,090.0 070.0,2005-04-20 11:45:00,511,5.53,34.164,26.955
30925,090.0 070.0,2005-07-06 07:46:00,0,17.47,33.16,23.992
30925,090.0 070.0,2005-07-06 07:46:00,2,17.47,33.16,23.992
30925,090.0 070.0,2005-07-06 07:46:00,7,17.48,33.16,23.99
30925,090.0 070.0,2005-07-06 07:46:00,10,17.48,33.162,23.992
30925,090.0 070.0,2005-07-06 07:46:00,11,17.48,33.162,23.992
30925,090.0 070.0,2005-07-06 07:46:00,20,17.48,33.164,23.994
30925,090.0 070.0,2005-07-06 07:46:00,30,16.91,33.13,24.103
30925,090.0 070.0,2005-07-06 07:46:00,31,16.8,33.109,24.112
30925,090.0 070.0,2005-07-06 07:46:00,39,15.19,33.141,24.5
30925,090.0 070.0,2005-07-06 07:46:00,48,15.04,33.238,24.607
30925,090.0 070.0,2005-07-06 07:46:00,50,14.96,33.242,24.628
30925,090.0 070.0,2005-07-06 07:46:00,59,14.49,33.236,24.724
30925,090.0 070.0,2005-07-06 07:46:00,71,13.85,33.259,24.876
30925,090.0 070.0,2005-07-06 07:46:00,75,13.21,33.232,24.984
30925,090.0 070.0,2005-07-06 07:46:00,87,11.2,33.202,25.342
30925,090.0 070.0,2005-07-06 07:46:00,99,10.31,33.325,25.594
30925,090.0 070.0,2005-07-06 07:46:00,100,10.26,33.336,25.611
30925,090.0 070.0,2005-07-06 07:46:00,119,9.56,33.545,25.891
30925,090.0 070.0,2005-07-06 07:46:00,125,9.42,33.606,25.962
30925,090.0 070.0,2005-07-06 07:46:00,141,9.18,33.752,26.115
30925,090.0 070.0,2005-07-06 07:46:00,150,9.14,33.82,26.175
30925,090.0 070.0,2005-07-06 07:46:00,168,9.07,33.929,26.272
30925,090.0 070.0,2005-07-06 07:46:00,200,8.59,34.041,26.435
30925,090.0 070.0,2005-07-06 07:46:00,202,8.55,34.045,26.444
30925,090.0 070.0,2005-07-06 07:46:00,228,8.18,34.075,26.524
30925,090.0 070.0,2005-07-06 07:46:00,250,7.92,34.09,26.575
30925,090.0 070.0,2005-07-06 07:46:00,269,7.73,34.101,26.612
30925,090.0 070.0,2005-07-06 07:46:00,300,7.51,34.139,26.673
30925,090.0 070.0,2005-07-06 07:46:00,319,7.33,34.152,26.709
30925,090.0 070.0,2005-07-06 07:46:00,378,6.05,34.063,26.81
30925,090.0 070.0,2005-07-06 07:46:00,400,5.88,34.076,26.842
30925,090.0 070.0,2005-07-06 07:46:00,437,5.76,34.12,26.892
30925,090.0 070.0,2005-07-06 07:46:00,500,5.48,34.188,26.98
30925,090.0 070.0,2005-07-06 07:46:00,511,5.43,34.2,26.996
30997,090.0 070.0,2005-11-09 18:19:00,0,16.08,33.369,24.476
30997,090.0 070.0,2005-11-09 18:19:00,2,16.08,33.369,24.476
30997,090.0 070.0,2005-11-09 18:19:00,10,16.02,33.368,24.489
30997,090.0 070.0,2005-11-09 18:19:00,12,16.0,33.368,24.494
30997,090.0 070.0,2005-11-09 18:19:00,20,15.99,33.368,24.496
30997,090.0 070.0,2005-11-09 18:19:00,26,15.98,33.374,24.503
30997,090.0 070.0,2005-11-09 18:19:00,27,15.98,33.37,24.5
30997,090.0 070.0,2005-11-09 18:19:00,30,15.67,33.376,24.575
30997,090.0 070.0,2005-11-09 18:19:00,36,14.7,33.407,24.811
30997,090.0 070.0,2005-11-09 18:19:00,49,13.34,33.405,25.092
30997,090.0 070.0,2005-11-09 18:19:00,50,13.15,33.408,25.132
30997,090.0 070.0,2005-11-09 18:19:00,59,11.49,33.47,25.498
30997,090.0 070.0,2005-11-09 18:19:00,68,10.67,33.556,25.711
30997,090.0 070.0,2005-11-09 18:19:00,75,10.33,33.598,25.803
30997,090.0 070.0,2005-11-09 18:19:00,84,9.73,33.666,25.957
30997,090.0 070.0,2005-11-09 18:19:00,100,9.55,33.785,26.08
30997,090.0 070.0,2005-11-09 18:19:00,101,9.54,33.788,26.084
30997,090.0 070.0,2005-11-09 18:19:00,118,9.45,33.907,26.192
30997,090.0 070.0,2005-11-09 18:19:00,125,9.37,33.924,26.219
30997,090.0 070.0,2005-11-09 18:19:00,140,9.19,33.947,26.266
30997,090.0 070.0,2005-11-09 18:19:00,150,9.09,33.987,26.313
30997,090.0 070.0,2005-11-09 18:19:00,171,8.87,34.074,26.417
30997,090.0 070.0,2005-11-09 18:19:00,200,8.54,34.138,26.519
30997,090.0 070.0,2005-11-09 18:19:00,202,8.52,34.141,26.524
30997,090.0 070.0,2005-11-09 18:19:00,231,8.13,34.157,26.596
30997,090.0 070.0,2005-11-09 18:19:00,250,7.78,34.14,26.635
30997,090.0 070.0,2005-11-09 18:19:00,267,7.46,34.121,26.666
30997,090.0 070.0,2005-11-09 18:19:00,300,6.91,34.109,26.733
30997,090.0 070.0,2005-11-09 18:19:00,321,6.62,34.111,26.774
30997,090.0 070.0,2005-11-09 18:19:00,381,6.21,34.145,26.855
30997,090.0 070.0,2005-11-09 18:19:00,400,6.12,34.163,26.881
30997,090.0 070.0,2005-11-09 18:19:00,434,5.97,34.196,26.926
30997,090.0 070.0,2005-11-09 18:19:00,500,5.61,34.251,27.015
30997,090.0 070.0,2005-11-09 18:19:00,514,5.53,34.263,27.034
31069,090.0 070.0,2006-02-09 00:53:00,0,14.92,33.33,24.7
31069,090.0 070.0,2006-02-09 00:53:00,2,14.92,33.334,24.706
31069,090.0 070.0,2006-02-09 00:53:00,10,14.86,33.332,24.718
31069,090.0 070.0,2006-02-09 00:53:00,20,14.57,33.332,24.78
31069,090.0 070.0,2006-02-09 00:53:00,30,14.29,33.321,24.831
31069,090.0 070.0,2006-02-09 00:53:00,31,14.26,33.32,24.836
31069,090.0 070.0,2006-02-09 00:53:00,41,13.99,33.304,24.881
31069,090.0 070.0,2006-02-09 00:53:00,50,13.32,33.289,25.006
31069,090.0 070.0,2006-02-09 00:53:00,60,12.91,33.365,25.146
31069,090.0 070.0,2006-02-09 00:53:00,71,12.63,33.403,25.231
31069,090.0 070.0,2006-02-09 00:53:00,75,12.11,33.414,25.339
31069,090.0 070.0,2006-02-09 00:53:00,86,10.56,33.467,25.661
31069,090.0 070.0,2006-02-09 00:53:00,100,9.88,33.555,25.846
31069,090.0 070.0,2006-02-09 00:53:00,120,9.66,33.7,25.996
31069,090.0 070.0,2006-02-09 00:53:00,125,9.58,33.749,26.048
31069,090.0 070.0,2006-02-09 00:53:00,140,9.35,33.89,26.196
31069,090.0 070.0,2006-02-09 00:53:00,150,9.23,33.95,26.262
31069,090.0 070.0,2006-02-09 00:53:00,169,9.04,34.027,26.353
31069,090.0 070.0,2006-02-09 00:53:00,200,8.82,34.108,26.452
31069,090.0 070.0,2006-02-09 00:53:00,229,8.51,34.155,26.537
31069,090.0 070.0,2006-02-09 00:53:00,250,8.23,34.168,26.59
31069,090.0 070.0,2006-02-09 00:53:00,268,7.96,34.17,26.632
31069,090.0 070.0,2006-02-09 00:53:00,300,7.45,34.162,26.7
31069,090.0 070.0,2006-02-09 00:53:00,318,7.18,34.157,26.734
31069,090.0 070.0,2006-02-09 00:53:00,378,6.62,34.181,26.83
31069,090.0 070.0,2006-02-09 00:53:00,400,6.56,34.207,26.859
31069,090.0 070.0,2006-02-09 00:53:00,437,6.5,34.254,26.904
31069,090.0 070.0,2006-02-09 00:53:00,500,6.1,34.293,26.987
31069,090.0 070.0,2006-02-09 00:53:00,513,6.02,34.302,27.004
31114,090.0 070.0,2006-04-06 23:06:00,0,14.69,33.0,24.49
31114,090.0 070.0,2006-04-06 23:06:00,2,14.69,33.001,24.499
31114,090.0 070.0,2006-04-06 23:06:00,10,14.28,32.994,24.58
31114,090.0 070.0,2006-04-06 23:06:00,11,14.22,32.993,24.592
31114,090.0 070.0,2006-04-06 23:06:00,11,14.25,32.994,
31114,090.0 070.0,2006-04-06 23:06:00,20,14.18,32.994,24.601
31114,090.0 070.0,2006-04-06 23:06:00,21,14.18,32.994,24.601
31114,090.0 070.0,2006-04-06 23:06:00,30,14.15,32.998,24.611
31114,090.0 070.0,2006-04-06 23:06:00,35,13.76,33.095,24.766
31114,090.0 070.0,2006-04-06 23:06:00,41,13.28,33.195,24.941
31114,090.0 070.0,2006-04-06 23:06:00,50,13.04,33.249,25.031
31114,090.0 070.0,2006-04-06 23:06:00,51,13.03,33.251,25.034
31114,090.0 070.0,2006-04-06 23:06:00,61,12.94,33.27,25.067
31114,090.0 070.0,2006-04-06 23:06:00,70,12.74,33.288,25.12
31114,090.0 070.0,2006-04-06 23:06:00,75,12.59,33.303,25.161
31114,090.0 070.0,2006-04-06 23:06:00,86,12.16,33.348,25.279
31114,090.0 070.0,2006-04-06 23:06:00,100,11.34,33.429,25.494
31114,090.0 070.0,2006-04-06 23:06:00,120,10.52,33.534,25.721
31114,090.0 070.0,2006-04-06 23:06:00,125,10.31,33.581,25.794
31114,090.0 070.0,2006-04-06 23:06:00,139,9.78,33.719,25.992
31114,090.0 070.0,2006-04-06 23:06:00,150,9.45,33.796,26.106
31114,090.0 070.0,2006-04-06 23:06:00,170,9.05,33.91,26.26
31114,090.0 070.0,2006-04-06 23:06:00,199,8.94,34.065,26.399
31114,090.0 070.0,2006-04-06 23:06:00,200,8.93,34.067,26.402
31114,090.0 070.0,2006-04-06 23:06:00,229,8.51,34.095,26.49
31114,090.0 070.0,2006-04-06 23:06:00,250,8.28,34.114,26.54
31114,090.0 070.0,2006-04-06 23:06:00,269,8.1,34.129,26.579
31114,090.0 070.0,2006-04-06 23:06:00,300,7.77,34.146,26.642
31114,090.0 070.0,2006-04-06 23:06:00,319,7.58,34.156,26.677
31114,090.0 070.0,2006-04-06 23:06:00,379,7.08,34.197,26.78
31114,090.0 070.0,2006-04-06 23:06:00,400,6.9,34.208,26.814
31114,090.0 070.0,2006-04-06 23:06:00,438,6.58,34.229,26.874
31114,090.0 070.0,2006-04-06 23:06:00,500,6.15,34.279,26.97
31114,090.0 070.0,2006-04-06 23:06:00,513,6.06,34.29,26.99
31219,090.0 070.0,2006-07-13 12:20:00,0,16.57,33.23,24.26
31219,090.0 070.0,2006-07-13 12:20:00,2,16.57,33.237,24.263
31219,090.0 070.0,2006-07-13 12:20:00,10,16.56,33.235,24.264
31219,090.0 070.0,2006-07-13 12:20:00,15,16.55,33.233,24.265
31219,090.0 070.0,2006-07-13 12:20:00,20,16.54,33.233,24.267
31219,090.0 070.0,2006-07-13 12:20:00,30,16.52,33.233,24.272
31219,090.0 070.0,2006-07-13 12:20:00,45,16.09,33.221,24.362
31219,090.0 070.0,2006-07-13 12:20:00,50,15.42,33.195,24.491
31219,090.0 070.0,2006-07-13 12:20:00,55,14.73,33.179,24.629
31219,090.0 070.0,2006-07-13 12:20:00,65,14.08,33.214,24.793
31219,090.0 070.0,2006-07-13 12:20:00,70,13.65,33.316,24.961
31219,090.0 070.0,2006-07-13 12:20:00,75,13.11,33.329,25.079
31219,090.0 070.0,2006-07-13 12:20:00,85,12.19,33.352,25.276
31219,090.0 070.0,2006-07-13 12:20:00,95,11.73,33.4,25.4
31219,090.0 070.0,2006-07-13 12:20:00,100,11.35,33.433,25.495
31219,090.0 070.0,2006-07-13 12:20:00,110,10.57,33.518,25.7
31219,090.0 070.0,2006-07-13 12:20:00,125,9.86,33.672,25.941
31219,090.0 070.0,2006-07-13 12:20:00,145,9.47,33.84,26.137
31219,090.0 070.0,2006-07-13 12:20:00,150,9.4,33.868,26.171
31219,090.0 070.0,2006-07-13 12:20:00,170,9.14,33.952,26.278
31219,090.0 070.0,2006-07-13 12:20:00,200,8.81,34.036,26.397
31219,090.0 070.0,2006-07-13 12:20:00,228,8.41,34.09,26.501
31219,090.0 070.0,2006-07-13 12:20:00,250,8.12,34.11,26.561
31219,090.0 070.0,2006-07-13 12:20:00,270,7.88,34.12,26.605
31219,090.0 070.0,2006-07-13 12:20:00,300,7.54,34.137,26.668
31219,090.0 070.0,2006-07-13 12:20:00,319,7.34,34.146,26.703
31219,090.0 070.0,2006-07-13 12:20:00,376,6.76,34.161,26.795
31219,090.0 070.0,2006-07-13 12:20:00,400,6.57,34.172,26.83
31219,090.0 070.0,2006-07-13 12:20:00,439,6.32,34.194,26.88
31219,090.0 070.0,2006-07-13 12:20:00,500,5.99,34.245,26.963
31219,090.0 070.0,2006-07-13 12:20:00,512,5.92,34.255,26.98
31264,090.0 070.0,2006-10-26 05:29:00,0,17.78,33.46,24.15
31264,090.0 070.0,2006-10-26 05:29:00,2,17.78,33.465,24.151
31264,090.0 070.0,2006-10-26 05:29:00,9,17.78,33.463,24.15
31264,090.0 070.0,2006-10-26 05:29:00,10,17.78,33.463,24.15
31264,090.0 070.0,2006-10-26 05:29:00,20,17.79,33.467,24.151
